dataset,seed,base,calibration,bin,n,picp,mpiw,crps,disagreement_mean
pawpularity,0,sourcewise_quantile,difficulty_weighted,high,697,0.9569583931133429,90.40438842773438,15.84661174385922,2.0939695835113525
pawpularity,0,sourcewise_quantile,binned_weighted_dis,low,643,0.9595645412130638,89.98095703125,14.453627544258111,0.2936628758907318
pawpularity,0,sourcewise_quantile,binned_weighted_dis,mid,643,0.9642301710730948,90.35539245605469,15.312792267667911,0.9161893129348755
pawpularity,0,sourcewise_quantile,binned_weighted_dis,high,697,0.9569583931133429,90.40438842773438,15.84661174385922,2.0939695835113525
pawpularity,1,xgb_point,marginal,low,643,0.9564541213063764,80.3483657836914,10.551554382555144,0.32863491773605347
pawpularity,1,xgb_point,marginal,mid,684,0.9619883040935673,80.3483657836914,9.931658589166878,0.9607404470443726
pawpularity,1,xgb_point,marginal,high,656,0.9390243902439024,80.3483657836914,11.043201878103057,2.1937122344970703
pawpularity,1,xgb_point,mondrian_dis,low,643,0.9455676516329704,73.48846435546875,10.289928646580584,0.32863491773605347
pawpularity,1,xgb_point,mondrian_dis,mid,684,0.9517543859649122,73.4972152709961,9.613749399736598,0.9607404470443726
pawpularity,1,xgb_point,mondrian_dis,high,656,0.9695121951219512,94.76600646972656,11.647385252455324,2.1937122344970703
pawpularity,1,xgb_point,weighted_dis,low,643,0.9455676516329704,72.92640686035156,10.269503013850064,0.32863491773605347
pawpularity,1,xgb_point,weighted_dis,mid,684,0.956140350877193,75.34033203125,9.698765428927306,0.9607404470443726
pawpularity,1,xgb_point,weighted_dis,high,656,0.9649390243902439,87.4576416015625,11.148944576726816,2.1937122344970703
pawpularity,1,xgb_point,difficulty_weighted,low,643,0.9611197511664075,88.65087127685547,11.021389146410094,0.32863491773605347
pawpularity,1,xgb_point,difficulty_weighted,mid,684,0.9590643274853801,85.3227310180664,10.185320575761102,0.9607404470443726
pawpularity,1,xgb_point,difficulty_weighted,high,656,0.9649390243902439,98.8292465209961,11.612940518442583,2.1937122344970703
pawpularity,1,xgb_point,binned_weighted_dis,low,643,0.9409020217729394,70.78887939453125,10.198804803866434,0.32863491773605347
pawpularity,1,xgb_point,binned_weighted_dis,mid,684,0.9619883040935673,79.14436340332031,9.873490986511941,0.9607404470443726
pawpularity,1,xgb_point,binned_weighted_dis,high,656,0.9603658536585366,88.486083984375,11.36634621274533,2.1937122344970703
pawpularity,1,xgb_quantile,marginal,low,643,0.9486780715396579,88.7817611694336,15.04541000774435,0.32863491773605347
pawpularity,1,xgb_quantile,marginal,mid,684,0.9576023391812866,88.84674072265625,15.066142050646924,0.9607404470443726
pawpularity,1,xgb_quantile,marginal,high,656,0.9542682926829268,88.58943176269531,16.28284073516623,2.1937122344970703
pawpularity,1,xgb_quantile,mondrian_dis,low,643,0.9486780715396579,88.7817611694336,15.04541000774435,0.32863491773605347
pawpularity,1,xgb_quantile,mondrian_dis,mid,684,0.9590643274853801,89.46332550048828,15.06620464393597,0.9607404470443726
pawpularity,1,xgb_quantile,mondrian_dis,high,656,0.9679878048780488,93.33192443847656,16.233673634514414,2.1937122344970703
pawpularity,1,xgb_quantile,weighted_dis,low,643,0.9486780715396579,88.7817611694336,15.04541000774435,0.32863491773605347
pawpularity,1,xgb_quantile,weighted_dis,mid,684,0.9576023391812866,88.84674072265625,15.066142050646924,0.9607404470443726
pawpularity,1,xgb_quantile,weighted_dis,high,656,0.9542682926829268,88.58943176269531,16.28284073516623,2.1937122344970703
pawpularity,1,xgb_quantile,difficulty_weighted,low,643,0.9486780715396579,88.7817611694336,15.04541000774435,0.32863491773605347
pawpularity,1,xgb_quantile,difficulty_weighted,mid,684,0.9576023391812866,88.84674072265625,15.066142050646924,0.9607404470443726
pawpularity,1,xgb_quantile,difficulty_weighted,high,656,0.9542682926829268,88.58943176269531,16.28284073516623,2.1937122344970703
pawpularity,1,xgb_quantile,binned_weighted_dis,low,643,0.9486780715396579,88.7817611694336,15.04541000774435,0.32863491773605347
pawpularity,1,xgb_quantile,binned_weighted_dis,mid,684,0.9576023391812866,88.84674072265625,15.066142050646924,0.9607404470443726
pawpularity,1,xgb_quantile,binned_weighted_dis,high,656,0.9542682926829268,88.58943176269531,16.28284073516623,2.1937122344970703
pawpularity,1,sourcewise_stack,marginal,low,643,0.9611197511664075,79.3648452758789,10.491801796625046,0.32863491773605347
pawpularity,1,sourcewise_stack,marginal,mid,684,0.9590643274853801,79.3648452758789,9.840701593883894,0.9607404470443726
pawpularity,1,sourcewise_stack,marginal,high,656,0.9298780487804879,79.36483764648438,11.035419054308901,2.1937122344970703
pawpularity,1,sourcewise_stack,mondrian_dis,low,643,0.9548989113530326,74.54859161376953,10.307293584460952,0.32863491773605347
pawpularity,1,sourcewise_stack,mondrian_dis,mid,684,0.9532163742690059,76.4747314453125,9.703467286590756,0.9607404470443726
pawpularity,1,sourcewise_stack,mondrian_dis,high,656,0.9695121951219512,93.33269500732422,11.596334391490961,2.1937122344970703
pawpularity,1,sourcewise_stack,weighted_dis,low,643,0.9346811819595645,67.78083801269531,10.08275756927461,0.32863491773605347
pawpularity,1,sourcewise_stack,weighted_dis,mid,684,0.9488304093567251,76.04006958007812,9.69379791353361,0.9607404470443726
pawpularity,1,sourcewise_stack,weighted_dis,high,656,0.9847560975609756,109.02766418457031,12.17951995558934,2.1937122344970703
pawpularity,1,sourcewise_stack,difficulty_weighted,low,643,0.9393468118195957,81.70513916015625,10.848060363899101,0.32863491773605347
pawpularity,1,sourcewise_stack,difficulty_weighted,mid,684,0.956140350877193,80.45117950439453,9.966773971247282,0.9607404470443726
pawpularity,1,sourcewise_stack,difficulty_weighted,high,656,0.9664634146341463,94.37126159667969,11.356108285737541,2.1937122344970703
pawpularity,1,sourcewise_stack,binned_weighted_dis,low,643,0.9455676516329704,72.39191436767578,10.231710264339528,0.32863491773605347
pawpularity,1,sourcewise_stack,binned_weighted_dis,mid,684,0.9605263157894737,80.93663787841797,9.91753018756852,0.9607404470443726
pawpularity,1,sourcewise_stack,binned_weighted_dis,high,656,0.9664634146341463,90.4898910522461,11.470802404247538,2.1937122344970703
pawpularity,1,sourcewise_quantile,marginal,low,643,0.9595645412130638,87.77645111083984,13.066712193625111,0.32863491773605347
pawpularity,1,sourcewise_quantile,marginal,mid,684,0.9576023391812866,87.3050308227539,12.863168585549893,0.9607404470443726
pawpularity,1,sourcewise_quantile,marginal,high,656,0.9466463414634146,88.55155944824219,14.504402414375718,2.1937122344970703
pawpularity,1,sourcewise_quantile,mondrian_dis,low,643,0.9237947122861586,75.69910430908203,12.930421547210456,0.32863491773605347
pawpularity,1,sourcewise_quantile,mondrian_dis,mid,684,0.9444444444444444,80.42974090576172,12.749248359438056,0.9607404470443726
pawpularity,1,sourcewise_quantile,mondrian_dis,high,656,0.9679878048780488,91.28616333007812,14.521433147599456,2.1937122344970703
pawpularity,1,sourcewise_quantile,weighted_dis,low,643,0.9409020217729394,82.20675659179688,12.979070941790054,0.32863491773605347
pawpularity,1,sourcewise_quantile,weighted_dis,mid,684,0.9517543859649122,83.6717758178711,12.79308966070543,0.9607404470443726
pawpularity,1,sourcewise_quantile,weighted_dis,high,656,0.9588414634146342,88.69683074951172,14.473206785077032,2.1937122344970703
pawpularity,1,sourcewise_quantile,difficulty_weighted,low,643,0.9471228615863142,89.71414947509766,13.472711118184971,0.32863491773605347
pawpularity,1,sourcewise_quantile,difficulty_weighted,mid,684,0.9546783625730995,87.25273132324219,13.106841453288038,0.9607404470443726
pawpularity,1,sourcewise_quantile,difficulty_weighted,high,656,0.9329268292682927,111.21755981445312,16.502836433887637,2.1937122344970703
pawpularity,1,sourcewise_quantile,binned_weighted_dis,low,643,0.9455676516329704,82.47059631347656,12.981686529445748,0.32863491773605347
pawpularity,1,sourcewise_quantile,binned_weighted_dis,mid,684,0.9517543859649122,83.8426284790039,12.797990591882087,0.9607404470443726
pawpularity,1,sourcewise_quantile,binned_weighted_dis,high,656,0.9573170731707317,89.60469818115234,14.50964245233198,2.1937122344970703
pawpularity,2,xgb_point,marginal,low,643,0.9486780715396579,78.62085723876953,10.640129243360349,0.31168514490127563
pawpularity,2,xgb_point,marginal,mid,677,0.9689807976366323,78.62085723876953,9.561722532915542,0.9021379351615906
pawpularity,2,xgb_point,marginal,high,663,0.9276018099547512,78.62085723876953,11.04051638785508,2.071593761444092
pawpularity,2,xgb_point,mondrian_dis,low,643,0.937791601866252,72.2626724243164,10.412989626144698,0.31168514490127563
pawpularity,2,xgb_point,mondrian_dis,mid,677,0.9586410635155096,73.96282958984375,9.34072934426853,0.9021379351615906
pawpularity,2,xgb_point,mondrian_dis,high,663,0.951734539969834,87.60420227050781,11.38251066797585,2.071593761444092
pawpularity,2,xgb_point,weighted_dis,low,643,0.9362363919129082,70.9312515258789,10.369758901426989,0.31168514490127563
pawpularity,2,xgb_point,weighted_dis,mid,677,0.9571639586410635,73.00961303710938,9.299434743043388,0.9021379351615906
pawpularity,2,xgb_point,weighted_dis,high,663,0.9411764705882353,83.72306060791016,11.11321711767557,2.071593761444092
pawpularity,2,xgb_point,difficulty_weighted,low,643,0.9362363919129082,80.43352508544922,10.8567739779497,0.31168514490127563
pawpularity,2,xgb_point,difficulty_weighted,mid,677,0.9556868537666174,76.52676391601562,9.52121281998126,0.9021379351615906
pawpularity,2,xgb_point,difficulty_weighted,high,663,0.9698340874811463,89.6840591430664,11.03375190471634,2.071593761444092
pawpularity,2,xgb_point,binned_weighted_dis,low,643,0.8989113530326595,62.63543701171875,10.145520344568363,0.31168514490127563
pawpularity,2,xgb_point,binned_weighted_dis,mid,677,0.96602658788774,76.71246337890625,9.469334233677502,0.9021379351615906
pawpularity,2,xgb_point,binned_weighted_dis,high,663,0.9607843137254902,93.95318603515625,11.658124543355784,2.071593761444092
pawpularity,2,xgb_quantile,marginal,low,643,0.9486780715396579,82.59569549560547,11.785597760757959,0.31168514490127563
pawpularity,2,xgb_quantile,marginal,mid,677,0.9689807976366323,80.62268829345703,11.071502676083943,0.9021379351615906
pawpularity,2,xgb_quantile,marginal,high,663,0.9381598793363499,82.91642761230469,12.948165295558907,2.071593761444092
pawpularity,2,xgb_quantile,mondrian_dis,low,643,0.9346811819595645,79.9168472290039,11.715784922020319,0.31168514490127563
pawpularity,2,xgb_quantile,mondrian_dis,mid,677,0.9512555391432792,72.62187194824219,10.862629656197376,0.9021379351615906
pawpularity,2,xgb_quantile,mondrian_dis,high,663,0.9607843137254902,88.23033142089844,13.048414404466703,2.071593761444092
pawpularity,2,xgb_quantile,weighted_dis,low,643,0.9206842923794712,72.47027587890625,11.560002746657778,0.31168514490127563
pawpularity,2,xgb_quantile,weighted_dis,mid,677,0.9556868537666174,75.33637237548828,10.921715998276415,0.9021379351615906
pawpularity,2,xgb_quantile,weighted_dis,high,663,0.9698340874811463,88.01631927490234,12.958817562772865,2.071593761444092
pawpularity,2,xgb_quantile,difficulty_weighted,low,643,0.9284603421461898,1991.089599609375,171.02700588055802,0.31168514490127563
pawpularity,2,xgb_quantile,difficulty_weighted,mid,677,0.9512555391432792,420.5020446777344,39.70543683244812,0.9021379351615906
pawpularity,2,xgb_quantile,difficulty_weighted,high,663,0.9457013574660633,363.1593017578125,35.63922135437437,2.071593761444092
pawpularity,2,xgb_quantile,binned_weighted_dis,low,643,0.9222395023328149,72.44676971435547,11.563733950900012,0.31168514490127563
pawpularity,2,xgb_quantile,binned_weighted_dis,mid,677,0.9556868537666174,75.45378112792969,10.927382754261478,0.9021379351615906
pawpularity,2,xgb_quantile,binned_weighted_dis,high,663,0.9653092006033183,89.9460220336914,13.087963696358404,2.071593761444092
pawpularity,2,sourcewise_stack,marginal,low,643,0.9502332814930016,78.6340103149414,10.663493644406486,0.31168514490127563
pawpularity,2,sourcewise_stack,marginal,mid,677,0.9630723781388478,78.6340103149414,9.580399662816799,0.9021379351615906
pawpularity,2,sourcewise_stack,marginal,high,663,0.9291101055806938,78.63400268554688,11.042831096690376,2.071593761444092
pawpularity,2,sourcewise_stack,mondrian_dis,low,643,0.9362363919129082,73.4285888671875,10.474679673517276,0.31168514490127563
pawpularity,2,sourcewise_stack,mondrian_dis,mid,677,0.9571639586410635,72.2809829711914,9.28501683825284,0.9021379351615906
pawpularity,2,sourcewise_stack,mondrian_dis,high,663,0.9502262443438914,88.6042709350586,11.426161505431134,2.071593761444092
pawpularity,2,sourcewise_stack,weighted_dis,low,643,0.9315707620528771,72.00623321533203,10.426711045323952,0.31168514490127563
pawpularity,2,sourcewise_stack,weighted_dis,mid,677,0.9571639586410635,74.1160888671875,9.369458516306365,0.9021379351615906
pawpularity,2,sourcewise_stack,weighted_dis,high,663,0.9441930618401206,84.99190521240234,11.15109892594383,2.071593761444092
pawpularity,2,sourcewise_stack,difficulty_weighted,low,643,0.942457231726283,75.78854370117188,10.653371252730041,0.31168514490127563
pawpularity,2,sourcewise_stack,difficulty_weighted,mid,677,0.9586410635155096,73.63078308105469,9.397393462179446,0.9021379351615906
pawpularity,2,sourcewise_stack,difficulty_weighted,high,663,0.9577677224736049,83.81130981445312,10.855885790943862,2.071593761444092
pawpularity,2,sourcewise_stack,binned_weighted_dis,low,643,0.9066874027993779,63.02862548828125,10.17499317097782,0.31168514490127563
pawpularity,2,sourcewise_stack,binned_weighted_dis,mid,677,0.9630723781388478,77.19397735595703,9.510938685432977,0.9021379351615906
pawpularity,2,sourcewise_stack,binned_weighted_dis,high,663,0.9607843137254902,94.5429458618164,11.686289704159329,2.071593761444092
pawpularity,2,sourcewise_quantile,marginal,low,643,0.9517884914463453,83.9865493774414,12.279166621478119,0.31168514490127563
pawpularity,2,sourcewise_quantile,marginal,mid,677,0.9645494830132939,83.42598724365234,12.032162681491544,0.9021379351615906
pawpularity,2,sourcewise_quantile,marginal,high,663,0.9260935143288085,85.30834197998047,14.011310968708155,2.071593761444092
pawpularity,2,sourcewise_quantile,mondrian_dis,low,643,0.9455676516329704,80.35897064208984,12.201681445933533,0.31168514490127563
pawpularity,2,sourcewise_quantile,mondrian_dis,mid,677,0.9542097488921714,78.19090270996094,11.924402524235681,0.9021379351615906
pawpularity,2,sourcewise_quantile,mondrian_dis,high,663,0.9577677224736049,90.78386688232422,14.071557981735243,2.071593761444092
pawpularity,2,sourcewise_quantile,weighted_dis,low,643,0.9393468118195957,77.79685974121094,12.153972697798874,0.31168514490127563
pawpularity,2,sourcewise_quantile,weighted_dis,mid,677,0.9571639586410635,80.28236389160156,11.959449700923585,0.9021379351615906
pawpularity,2,sourcewise_quantile,weighted_dis,high,663,0.942684766214178,88.20030212402344,13.989874952154734,2.071593761444092
pawpularity,2,sourcewise_quantile,difficulty_weighted,low,643,0.9486780715396579,207.80462646484375,22.516913921441645,0.31168514490127563
pawpularity,2,sourcewise_quantile,difficulty_weighted,mid,677,0.9571639586410635,227.30947875976562,24.029479608913544,0.9021379351615906
pawpularity,2,sourcewise_quantile,difficulty_weighted,high,663,0.9532428355957768,1834.006591796875,158.58691569065698,2.071593761444092
pawpularity,2,sourcewise_quantile,binned_weighted_dis,low,643,0.9393468118195957,78.25887298583984,12.164343952587567,0.31168514490127563
pawpularity,2,sourcewise_quantile,binned_weighted_dis,mid,677,0.9571639586410635,80.70185852050781,11.971592382563388,0.9021379351615906
pawpularity,2,sourcewise_quantile,binned_weighted_dis,high,663,0.951734539969834,89.94139099121094,14.059707466038954,2.071593761444092
pawpularity,3,xgb_point,marginal,low,640,0.9640625,79.99896240234375,10.073499576644233,0.30286073684692383
pawpularity,3,xgb_point,marginal,mid,593,0.9494097807757167,79.99896240234375,10.306926315145915,0.9234874248504639
pawpularity,3,xgb_point,marginal,high,750,0.9426666666666667,79.99895477294922,10.904660052800361,2.081143379211426
pawpularity,3,xgb_point,mondrian_dis,low,640,0.9640625,79.5526123046875,10.053504031904756,0.30286073684692383
pawpularity,3,xgb_point,mondrian_dis,mid,593,0.9376053962900506,74.74640655517578,10.076688052261156,0.9234874248504639
pawpularity,3,xgb_point,mondrian_dis,high,750,0.9613333333333334,89.22331237792969,11.275100227784135,2.081143379211426
pawpularity,3,xgb_point,weighted_dis,low,640,0.953125,73.01902770996094,9.779137482739909,0.30286073684692383
pawpularity,3,xgb_point,weighted_dis,mid,593,0.9409780775716695,75.27513122558594,10.103441076506616,0.9234874248504639
pawpularity,3,xgb_point,weighted_dis,high,750,0.9626666666666667,86.26639556884766,11.020633204894283,2.081143379211426
pawpularity,3,xgb_point,difficulty_weighted,low,640,0.9578125,83.12176513671875,10.317644568650167,0.30286073684692383
pawpularity,3,xgb_point,difficulty_weighted,mid,593,0.9561551433389545,79.33316802978516,10.25774341428887,0.9234874248504639
pawpularity,3,xgb_point,difficulty_weighted,high,750,0.9506666666666667,93.22237396240234,11.372866378580643,2.081143379211426
pawpularity,3,xgb_point,binned_weighted_dis,low,640,0.9640625,78.71085357666016,10.016201164062668,0.30286073684692383
pawpularity,3,xgb_point,binned_weighted_dis,mid,593,0.9561551433389545,82.5526351928711,10.425279097119953,0.9234874248504639
pawpularity,3,xgb_point,binned_weighted_dis,high,750,0.956,86.58192443847656,11.16265036658963,2.081143379211426
pawpularity,3,xgb_quantile,marginal,low,640,0.9671875,81.32838439941406,10.969460279434529,0.30286073684692383
pawpularity,3,xgb_quantile,marginal,mid,593,0.9409780775716695,79.92357635498047,11.414303918062542,0.9234874248504639
pawpularity,3,xgb_quantile,marginal,high,750,0.9346666666666666,81.7907943725586,12.62335631394262,2.081143379211426
pawpularity,3,xgb_quantile,mondrian_dis,low,640,0.9671875,80.8388442993164,10.952921053716025,0.30286073684692383
pawpularity,3,xgb_quantile,mondrian_dis,mid,593,0.9359190556492412,79.2977066040039,11.39613296981077,0.9234874248504639
pawpularity,3,xgb_quantile,mondrian_dis,high,750,0.9546666666666667,85.5730209350586,12.69677606066426,2.081143379211426
pawpularity,3,xgb_quantile,weighted_dis,low,640,0.9421875,70.1288833618164,10.6605455742098,0.30286073684692383
pawpularity,3,xgb_quantile,weighted_dis,mid,593,0.9409780775716695,78.0365982055664,11.368004995640714,0.9234874248504639
pawpularity,3,xgb_quantile,weighted_dis,high,750,0.9826666666666667,97.28131103515625,12.924513118971726,2.081143379211426
pawpularity,3,xgb_quantile,difficulty_weighted,low,640,0.9578125,451.7587890625,41.785988291964244,0.30286073684692383
pawpularity,3,xgb_quantile,difficulty_weighted,mid,593,0.9527824620573356,247.71414184570312,25.057022455213588,0.9234874248504639
pawpularity,3,xgb_quantile,difficulty_weighted,high,750,0.9466666666666667,7614.05126953125,639.2680727331639,2.081143379211426
pawpularity,3,xgb_quantile,binned_weighted_dis,low,640,0.94375,71.15802001953125,10.680672097201372,0.30286073684692383
pawpularity,3,xgb_quantile,binned_weighted_dis,mid,593,0.9308600337268128,77.84102630615234,11.35532636600996,0.9234874248504639
pawpularity,3,xgb_quantile,binned_weighted_dis,high,750,0.9906666666666667,99.51927185058594,13.104391167671162,2.081143379211426
pawpularity,3,sourcewise_stack,marginal,low,640,0.9640625,80.01490020751953,10.13369350747843,0.30286073684692383
pawpularity,3,sourcewise_stack,marginal,mid,593,0.9426644182124789,80.01490020751953,10.293332607425793,0.9234874248504639
pawpularity,3,sourcewise_stack,marginal,high,750,0.9453333333333334,80.014892578125,11.077248419875396,2.081143379211426
pawpularity,3,sourcewise_stack,mondrian_dis,low,640,0.959375,75.95069122314453,9.964040005585753,0.30286073684692383
pawpularity,3,sourcewise_stack,mondrian_dis,mid,593,0.93929173693086,77.8198013305664,10.195736744897008,0.9234874248504639
pawpularity,3,sourcewise_stack,mondrian_dis,high,750,0.9546666666666667,87.41024017333984,11.361915654720821,2.081143379211426
pawpularity,3,sourcewise_stack,weighted_dis,low,640,0.9578125,75.58281707763672,9.949876656388122,0.30286073684692383
pawpularity,3,sourcewise_stack,weighted_dis,mid,593,0.9409780775716695,77.91812896728516,10.204594367434387,0.9234874248504639
pawpularity,3,sourcewise_stack,weighted_dis,high,750,0.956,89.2953109741211,11.340518211041863,2.081143379211426
pawpularity,3,sourcewise_stack,difficulty_weighted,low,640,0.959375,81.30010986328125,10.283194974884323,0.30286073684692383
pawpularity,3,sourcewise_stack,difficulty_weighted,mid,593,0.9460370994940978,77.59980010986328,10.129991015025041,0.9234874248504639
pawpularity,3,sourcewise_stack,difficulty_weighted,high,750,0.9573333333333334,90.29912567138672,11.33191823438791,2.081143379211426
pawpularity,3,sourcewise_stack,binned_weighted_dis,low,640,0.9640625,80.01490020751953,10.13369350747843,0.30286073684692383
pawpularity,3,sourcewise_stack,binned_weighted_dis,mid,593,0.9426644182124789,80.01490020751953,10.293332607425793,0.9234874248504639
pawpularity,3,sourcewise_stack,binned_weighted_dis,high,750,0.9453333333333334,80.014892578125,11.077248419875396,2.081143379211426
pawpularity,3,sourcewise_quantile,marginal,low,640,0.96875,85.80213928222656,11.861958388630711,0.30286073684692383
pawpularity,3,sourcewise_quantile,marginal,mid,593,0.9443507588532883,86.0228271484375,12.50803008245853,0.9234874248504639
pawpularity,3,sourcewise_quantile,marginal,high,750,0.9426666666666667,87.17050170898438,13.909524677250873,2.081143379211426
pawpularity,3,sourcewise_quantile,mondrian_dis,low,640,0.96875,84.9822769165039,11.838212770966255,0.30286073684692383
pawpularity,3,sourcewise_quantile,mondrian_dis,mid,593,0.9342327150084317,80.69886016845703,12.39737940093748,0.9234874248504639
pawpularity,3,sourcewise_quantile,mondrian_dis,high,750,0.9546666666666667,89.25218963623047,13.934275777705858,2.081143379211426
pawpularity,3,sourcewise_quantile,weighted_dis,low,640,0.965625,82.30935668945312,11.76578558023299,0.30286073684692383
pawpularity,3,sourcewise_quantile,weighted_dis,mid,593,0.9409780775716695,83.40553283691406,12.44947771712806,0.9234874248504639
pawpularity,3,sourcewise_quantile,weighted_dis,high,750,0.9493333333333334,87.97410583496094,13.87049378563675,2.081143379211426
pawpularity,3,sourcewise_quantile,difficulty_weighted,low,640,0.9609375,99.1750259399414,13.174358425953603,0.30286073684692383
pawpularity,3,sourcewise_quantile,difficulty_weighted,mid,593,0.9426644182124789,139.221435546875,17.11325449546181,0.9234874248504639
pawpularity,3,sourcewise_quantile,difficulty_weighted,high,750,0.944,1410.3193359375,123.46443365064115,2.081143379211426
pawpularity,3,sourcewise_quantile,binned_weighted_dis,low,640,0.953125,77.30694580078125,11.65502914925317,0.30286073684692383
pawpularity,3,sourcewise_quantile,binned_weighted_dis,mid,593,0.9342327150084317,81.3597183227539,12.409293617616195,0.9234874248504639
pawpularity,3,sourcewise_quantile,binned_weighted_dis,high,750,0.9666666666666667,91.89404296875,13.973926518066978,2.081143379211426
pawpularity,4,xgb_point,marginal,low,657,0.9619482496194824,82.77166748046875,10.614668829659013,0.3005293309688568
pawpularity,4,xgb_point,marginal,mid,616,0.9675324675324676,82.77167510986328,9.949209783367818,0.9384526014328003
pawpularity,4,xgb_point,marginal,high,710,0.9464788732394366,82.77167510986328,11.089986822522338,2.1526927947998047
pawpularity,4,xgb_point,mondrian_dis,low,657,0.9482496194824962,73.7839126586914,10.254847568639269,0.3005293309688568
pawpularity,4,xgb_point,mondrian_dis,mid,616,0.9415584415584416,68.206787109375,9.285996461745697,0.9384526014328003
pawpularity,4,xgb_point,mondrian_dis,high,710,0.9746478873239437,96.51661682128906,11.685205994189706,2.1526927947998047
pawpularity,4,xgb_point,weighted_dis,low,657,0.9467275494672754,73.58810424804688,10.248347303209387,0.3005293309688568
pawpularity,4,xgb_point,weighted_dis,mid,616,0.952922077922078,75.94762420654297,9.619784447956507,0.9384526014328003
pawpularity,4,xgb_point,weighted_dis,high,710,0.956338028169014,87.81324768066406,11.155106167774061,2.1526927947998047
pawpularity,4,xgb_point,difficulty_weighted,low,657,0.9406392694063926,78.08560180664062,10.650064441783034,0.3005293309688568
pawpularity,4,xgb_point,difficulty_weighted,mid,616,0.9561688311688312,74.385498046875,9.56909736897893,0.9384526014328003
pawpularity,4,xgb_point,difficulty_weighted,high,710,0.9478873239436619,83.72472381591797,10.888899667921255,2.1526927947998047
pawpularity,4,xgb_point,binned_weighted_dis,low,657,0.943683409436834,73.01171112060547,10.227251584441067,0.3005293309688568
pawpularity,4,xgb_point,binned_weighted_dis,mid,616,0.9659090909090909,81.62957763671875,9.892145503763619,0.9384526014328003
pawpularity,4,xgb_point,binned_weighted_dis,high,710,0.967605633802817,91.2646484375,11.442577925757485,2.1526927947998047
pawpularity,4,xgb_quantile,marginal,low,657,0.9528158295281582,89.22290802001953,14.892569204387762,0.3005293309688568
pawpularity,4,xgb_quantile,marginal,mid,616,0.9642857142857143,89.24720764160156,15.038666287331829,0.9384526014328003
pawpularity,4,xgb_quantile,marginal,high,710,0.9436619718309859,88.65153503417969,16.331533680686718,2.1526927947998047
pawpularity,4,xgb_quantile,mondrian_dis,low,657,0.9528158295281582,88.90930938720703,14.891899009517935,0.3005293309688568
pawpularity,4,xgb_quantile,mondrian_dis,mid,616,0.9691558441558441,93.14058685302734,15.051375465153484,0.9384526014328003
pawpularity,4,xgb_quantile,mondrian_dis,high,710,0.9535211267605633,91.20805358886719,16.300708000616538,2.1526927947998047
pawpularity,4,xgb_quantile,weighted_dis,low,657,0.9528158295281582,89.22290802001953,14.892569204387762,0.3005293309688568
pawpularity,4,xgb_quantile,weighted_dis,mid,616,0.9642857142857143,89.24720764160156,15.038666287331829,0.9384526014328003
pawpularity,4,xgb_quantile,weighted_dis,high,710,0.9436619718309859,88.65153503417969,16.331533680686718,2.1526927947998047
pawpularity,4,xgb_quantile,difficulty_weighted,low,657,0.9528158295281582,91.71051788330078,15.073071452810238,0.3005293309688568
pawpularity,4,xgb_quantile,difficulty_weighted,mid,616,0.9642857142857143,89.25606536865234,15.051004755332213,0.9384526014328003
pawpularity,4,xgb_quantile,difficulty_weighted,high,710,0.9436619718309859,92.1748275756836,16.613411400216812,2.1526927947998047
pawpularity,4,xgb_quantile,binned_weighted_dis,low,657,0.9528158295281582,89.22290802001953,14.892569204387762,0.3005293309688568
pawpularity,4,xgb_quantile,binned_weighted_dis,mid,616,0.9642857142857143,89.24720764160156,15.038666287331829,0.9384526014328003
pawpularity,4,xgb_quantile,binned_weighted_dis,high,710,0.9436619718309859,88.65153503417969,16.331533680686718,2.1526927947998047
pawpularity,4,sourcewise_stack,marginal,low,657,0.9649923896499238,81.95101165771484,10.621307607822054,0.3005293309688568
pawpularity,4,sourcewise_stack,marginal,mid,616,0.9626623376623377,81.95100402832031,9.969504942271861,0.9384526014328003
pawpularity,4,sourcewise_stack,marginal,high,710,0.9408450704225352,81.95100402832031,11.280640876400573,2.1526927947998047
pawpularity,4,sourcewise_stack,mondrian_dis,low,657,0.9467275494672754,73.11212921142578,10.282151310986746,0.3005293309688568
pawpularity,4,sourcewise_stack,mondrian_dis,mid,616,0.9448051948051948,69.49883270263672,9.413899536182546,0.9384526014328003
pawpularity,4,sourcewise_stack,mondrian_dis,high,710,0.9704225352112676,95.1879653930664,11.821719399080179,2.1526927947998047
pawpularity,4,sourcewise_stack,weighted_dis,low,657,0.9467275494672754,73.14968872070312,10.284447315443057,0.3005293309688568
pawpularity,4,sourcewise_stack,weighted_dis,mid,616,0.9561688311688312,75.4951400756836,9.667928793907702,0.9384526014328003
pawpularity,4,sourcewise_stack,weighted_dis,high,710,0.9478873239436619,87.29008483886719,11.352556340035752,2.1526927947998047
pawpularity,4,sourcewise_stack,difficulty_weighted,low,657,0.9375951293759512,82.85150146484375,10.89316544537368,0.3005293309688568
pawpularity,4,sourcewise_stack,difficulty_weighted,mid,616,0.9545454545454546,78.5316162109375,9.823545193222829,0.9384526014328003
pawpularity,4,sourcewise_stack,difficulty_weighted,high,710,0.952112676056338,88.69701385498047,11.31301001213685,2.1526927947998047
pawpularity,4,sourcewise_stack,binned_weighted_dis,low,657,0.958904109589041,77.21429443359375,10.430863789669589,0.3005293309688568
