dataset,seed,base,calibration,r2,rmse,mae,picp,mpiw,niw,nciw,c_test_cal,crps,a0,a1,q_hat
imdb_wiki,1,sourcewise_quantile,mondrian_dis,0.49163490533828735,11.671678247797837,8.899415969848633,0.9551249362570118,46.9614372253418,0.5217937469482422,0.5112774228185799,0.9798458218574524,8.047390893499179,,,
imdb_wiki,1,sourcewise_quantile,weighted_dis,0.49163490533828735,11.671678247797837,8.899415969848633,0.9538500764915859,46.479652404785156,0.5164405822753906,0.5109068866351207,0.9892849326133728,8.065501006399865,1.0,1.0,0.6449404954910278
imdb_wiki,1,sourcewise_quantile,difficulty_weighted,0.49163490533828735,11.671678247797837,8.899415969848633,0.9548699643039266,51.50877380371094,0.5723197089301215,0.5628480880853406,0.9834504723548889,8.38222230935733,,,0.5295582413673401
imdb_wiki,1,sourcewise_quantile,binned_weighted_dis,0.49163490533828735,11.671678247797837,8.899415969848633,0.9513003569607343,46.57049560546875,0.517449951171875,0.5124232843165373,0.9902856945991516,8.071477739216284,,,0.8302383422851562
imdb_wiki,2,xgb_point,marginal,0.7138118743896484,8.757320284729566,6.6375861167907715,0.9500254971953085,35.6087646484375,0.39565294053819444,0.3942952578666639,0.996568500995636,5.039742299118402,,,17.80438232421875
imdb_wiki,2,xgb_point,mondrian_dis,0.7138118743896484,8.757320284729566,6.6375861167907715,0.9525752167261601,35.72107696533203,0.3969008551703559,0.39139593460458855,0.9861302375793457,5.040142053144168,,,
imdb_wiki,2,xgb_point,weighted_dis,0.7138118743896484,8.757320284729566,6.6375861167907715,0.9500254971953085,35.6087646484375,0.39565294053819444,0.3942952578666639,0.996568500995636,5.039742299118402,1.0,0.0,17.80438232421875
imdb_wiki,2,xgb_point,difficulty_weighted,0.7138118743896484,8.757320284729566,6.6375861167907715,0.9505354411014788,34.035400390625,0.3781711154513889,0.37678098200897997,0.9963240623474121,4.9071109460558455,,,17.359874725341797
imdb_wiki,2,xgb_point,binned_weighted_dis,0.7138118743896484,8.757320284729566,6.6375861167907715,0.9500254971953085,35.6087646484375,0.39565294053819444,0.3942952578666639,0.996568500995636,5.039742299118402,,,17.80438232421875
imdb_wiki,2,xgb_quantile,marginal,0.6765093803405762,9.310570433746678,6.973083019256592,0.954105048444671,39.26593017578125,0.4362881130642361,0.4205562504668099,0.9639415740966797,6.31227585900927,,,2.912860870361328
imdb_wiki,2,xgb_quantile,mondrian_dis,0.6765093803405762,9.310570433746678,6.973083019256592,0.952320244773075,39.21951675415039,0.4357724083794488,0.42955575097967846,0.9857341647148132,6.306052673649823,,,
imdb_wiki,2,xgb_quantile,weighted_dis,0.6765093803405762,9.310570433746678,6.973083019256592,0.9530851606323304,38.89589309692383,0.4321765899658203,0.4261303944400652,0.9860098958015442,6.298313972572173,1.0,0.16666666666666666,2.2989819049835205
imdb_wiki,2,xgb_quantile,difficulty_weighted,0.6765093803405762,9.310570433746678,6.973083019256592,0.950790413054564,45.3027458190918,0.5033638424343533,0.49946011512543514,0.9922447204589844,6.7353282079606975,,,1.536939024925232
imdb_wiki,2,xgb_quantile,binned_weighted_dis,0.6765093803405762,9.310570433746678,6.973083019256592,0.9535951045385007,39.22935104370117,0.43588167826334634,0.422087397165266,0.9683531522750854,6.310736588623306,,,2.7571322917938232
imdb_wiki,2,sourcewise_stack,marginal,0.7134227752685547,8.763271185750217,6.649054050445557,0.9546149923508415,36.400238037109375,0.40444708930121526,0.39676081319915585,0.9809955954551697,5.07235964690595,,,18.200119018554688
imdb_wiki,2,sourcewise_stack,mondrian_dis,0.7134227752685547,8.763271185750217,6.649054050445557,0.9535951045385007,36.59600067138672,0.4066222296820747,0.3938946112072649,0.9686991572380066,5.078572983053731,,,
imdb_wiki,2,sourcewise_stack,weighted_dis,0.7134227752685547,8.763271185750217,6.649054050445557,0.9546149923508415,36.400238037109375,0.40444708930121526,0.39676081319915585,0.9809955954551697,5.07235964690595,1.0,0.0,18.200119018554688
imdb_wiki,2,sourcewise_stack,difficulty_weighted,0.7134227752685547,8.763271185750217,6.649054050445557,0.9469658337582866,34.084388732910156,0.3787154303656684,0.3854156974959753,1.0176920890808105,4.918625019270483,,,17.376869201660156
imdb_wiki,2,sourcewise_stack,binned_weighted_dis,0.7134227752685547,8.763271185750217,6.649054050445557,0.9546149923508415,36.400238037109375,0.40444708930121526,0.39676081319915585,0.9809955954551697,5.07235964690595,,,18.200119018554688
imdb_wiki,2,sourcewise_quantile,marginal,0.4917805790901184,11.670005393268088,8.911750793457031,0.9497705252422234,46.64961242675781,0.5183290269639756,0.5183458955343465,1.0000325441360474,8.097932896009691,,,1.1644134521484375
imdb_wiki,2,sourcewise_quantile,mondrian_dis,0.4917805790901184,11.670005393268088,8.911750793457031,0.9492605813360531,47.08832931518555,0.5232036590576172,0.5245061471476675,1.002489447593689,8.062657715941784,,,
imdb_wiki,2,sourcewise_quantile,weighted_dis,0.4917805790901184,11.670005393268088,8.911750793457031,0.9502804691483937,46.340824127197266,0.5148980458577473,0.5135738201409973,0.9974281787872314,8.079417167228385,1.0,5.333333333333333,0.29411014914512634
imdb_wiki,2,sourcewise_quantile,difficulty_weighted,0.4917805790901184,11.670005393268088,8.911750793457031,0.9502804691483937,50.12763595581055,0.5569737328423394,0.5562692001857663,0.9987350702285767,8.319134270830165,,,0.4911302626132965
imdb_wiki,2,sourcewise_quantile,binned_weighted_dis,0.4917805790901184,11.670005393268088,8.911750793457031,0.9492605813360531,46.47969055175781,0.5164410061306424,0.5176177512343808,1.0022785663604736,8.089556603827276,,,0.7330894470214844
imdb_wiki,3,xgb_point,marginal,0.7130804061889648,8.768505473136337,6.631374835968018,0.9495155532891382,35.7158088684082,0.3968423207600911,0.3994525951623018,1.0065776109695435,5.05299278178685,,,17.85790252685547
imdb_wiki,3,xgb_point,mondrian_dis,0.7130804061889648,8.768505473136337,6.631374835968018,0.9482406935237124,35.62507247924805,0.39583413865831163,0.4014770559701699,1.0142557621002197,5.0427126619013425,,,
imdb_wiki,3,xgb_point,weighted_dis,0.7130804061889648,8.768505473136337,6.631374835968018,0.9495155532891382,35.7158088684082,0.3968423207600911,0.3994525951623018,1.0065776109695435,5.05299278178685,1.0,0.0,17.85790252685547
