dataset,seed,regime,method,picp,mpiw,niw,nciw,crps,c_test_cal,q_global,q_pooled_masked,q_regime
pawpularity,4,full,pooled_masked_cal,0.9581442259203228,82.77167510986328,0.8446089296924825,0.7972665329611934,10.578134791543828,0.9439475536346436,41.38583755493164,44.52888107299805,41.38583755493164
pawpularity,4,full,mask_matched_cal,0.9581442259203228,82.77167510986328,0.8446089296924825,0.7972665329611934,10.578134791543828,0.9439475536346436,41.38583755493164,44.52888107299805,41.38583755493164
pawpularity,4,no_image,global_full_cal,0.9455370650529501,82.77167510986328,0.8446089296924825,0.8873675306219913,11.71449713927594,1.0506253242492676,41.38583755493164,44.52888107299805,44.52888107299805
pawpularity,4,no_image,pooled_masked_cal,0.9520927887039838,89.05775451660156,0.9087525971081792,0.8873672593757763,11.946574492224858,0.9764673709869385,41.38583755493164,44.52888107299805,44.52888107299805
pawpularity,4,no_image,mask_matched_cal,0.9520927887039838,89.05775451660156,0.9087525971081792,0.8873672593757763,11.946574492224858,0.9764673709869385,41.38583755493164,44.52888107299805,44.52888107299805
pawpularity,4,tab_only,global_full_cal,0.9455370650529501,82.77167510986328,0.8446089296924825,0.8873675306219913,11.71449713927594,1.0506253242492676,41.38583755493164,44.52888107299805,44.52888107299805
pawpularity,4,tab_only,pooled_masked_cal,0.9520927887039838,89.05775451660156,0.9087525971081792,0.8873672593757763,11.946574492224858,0.9764673709869385,41.38583755493164,44.52888107299805,44.52888107299805
pawpularity,4,tab_only,mask_matched_cal,0.9520927887039838,89.05775451660156,0.9087525971081792,0.8873672593757763,11.946574492224858,0.9764673709869385,41.38583755493164,44.52888107299805,44.52888107299805
sred,0,full,global_full_cal,0.9458972046889089,0.5278196334838867,0.24562883643191805,0.2527168874145604,0.07520261501177547,1.0288567543029785,0.26390981674194336,0.3827347755432129,0.26390981674194336
sred,0,full,pooled_masked_cal,0.9458972046889089,0.5278196334838867,0.24562883643191805,0.2527168874145604,0.07520261501177547,1.0288567543029785,0.26390981674194336,0.3827347755432129,0.26390981674194336
sred,0,full,mask_matched_cal,0.9458972046889089,0.5278196334838867,0.24562883643191805,0.2527168874145604,0.07520261501177547,1.0288567543029785,0.26390981674194336,0.3827347755432129,0.26390981674194336
sred,0,no_text,global_full_cal,0.9062218214607755,0.5278196334838867,0.24562883643191805,0.3219214269595197,0.0904269996575358,1.3106011152267456,0.26390981674194336,0.3827347755432129,0.3234844207763672
sred,0,no_text,pooled_masked_cal,0.957619477006312,0.7654695510864258,0.3562228140631706,0.3219214425872837,0.09818850380045828,0.9037081003189087,0.26390981674194336,0.3827347755432129,0.3234844207763672
sred,0,no_text,mask_matched_cal,0.9413886384129847,0.6469687819480896,0.30107669180240126,0.3219214036733376,0.09354613967575735,1.0692338943481445,0.26390981674194336,0.3827347755432129,0.3234844207763672
sred,0,no_image,global_full_cal,0.8827772768259693,0.5278196334838867,0.24562883643191805,0.3371462365026062,0.097663599331074,1.3725841045379639,0.26390981674194336,0.3827347755432129,0.3631429672241211
sred,0,no_image,pooled_masked_cal,0.9603246167718665,0.7654695510864258,0.3562228140631706,0.3371462313021692,0.10327685286528299,0.9464476108551025,0.26390981674194336,0.3827347755432129,0.3631429672241211
sred,0,no_image,mask_matched_cal,0.9504057709648331,0.7262859344482422,0.3379881263943853,0.33714621902488207,0.10188433740073587,0.9975090622901917,0.26390981674194336,0.3827347755432129,0.3631429672241211
sred,0,tab_only,global_full_cal,0.8097385031559964,0.5278196334838867,0.24562883643191805,0.4235908961518635,0.12213194365569953,1.7245161533355713,0.26390981674194336,0.3827347755432129,0.463958740234375
sred,0,tab_only,pooled_masked_cal,0.9161406672678089,0.7654695510864258,0.3562228140631706,0.42359088514579907,0.12349370383475994,1.1891177892684937,0.26390981674194336,0.3827347755432129,0.463958740234375
sred,0,tab_only,mask_matched_cal,0.9540126239855726,0.9279175400733948,0.4318204386763375,0.4235909381465608,0.12816666807835167,0.9809423089027405,0.26390981674194336,0.3827347755432129,0.463958740234375
sred,1,full,global_full_cal,0.9495040577096483,0.5274897217750549,0.2454753070366003,0.24551346590638845,0.07448082618482069,1.0001554489135742,0.2637448310852051,0.3893909454345703,0.2637448310852051
sred,1,full,pooled_masked_cal,0.9495040577096483,0.5274897217750549,0.2454753070366003,0.24551346590638845,0.07448082618482069,1.0001554489135742,0.2637448310852051,0.3893909454345703,0.2637448310852051
sred,1,full,mask_matched_cal,0.9495040577096483,0.5274897217750549,0.2454753070366003,0.24551346590638845,0.07448082618482069,1.0001554489135742,0.2637448310852051,0.3893909454345703,0.2637448310852051
sred,1,no_text,global_full_cal,0.8963029756537421,0.5274897217750549,0.2454753070366003,0.3126987110662819,0.08972038275492052,1.2738499641418457,0.2637448310852051,0.3893909454345703,0.32557153701782227
sred,1,no_text,pooled_masked_cal,0.9711451758340848,0.7787818312644958,0.3624178846572902,0.3126986664166515,0.0979778672549465,0.8628124594688416,0.2637448310852051,0.3893909454345703,0.32557153701782227
sred,1,no_text,mask_matched_cal,0.9458972046889089,0.6511430740356445,0.30301926165647314,0.3126987032698455,0.0928953783367146,1.0319433212280273,0.2637448310852051,0.3893909454345703,0.32557153701782227
sred,1,no_image,global_full_cal,0.8773669972948602,0.5274897217750549,0.2454753070366003,0.3582417318395411,0.09964062327486115,1.4593799114227295,0.2637448310852051,0.3893909454345703,0.36358070373535156
sred,1,no_image,pooled_masked_cal,0.9522091974752029,0.7787818312644958,0.3624178846572902,0.3582416539402854,0.1054699325636704,0.9884767532348633,0.2637448310852051,0.3893909454345703,0.36358070373535156
sred,1,no_image,mask_matched_cal,0.9413886384129847,0.7271614074707031,0.33839554098488706,0.35824167868555895,0.10368034668307084,1.0586477518081665,0.2637448310852051,0.3893909454345703,0.36358070373535156
sred,1,tab_only,global_full_cal,0.7709648331830478,0.5274897217750549,0.2454753070366003,0.4309639050893293,0.1345235564703678,1.755630373954773,0.2637448310852051,0.3893909454345703,0.45267152786254883
sred,1,tab_only,pooled_masked_cal,0.9125338142470695,0.7787818312644958,0.3624178846572902,0.43096381831393066,0.13216534818118472,1.1891350746154785,0.2637448310852051,0.3893909454345703,0.45267152786254883
sred,1,tab_only,mask_matched_cal,0.9449954914337241,0.9053430557250977,0.4213150615138337,0.4309638733801895,0.13447331627542325,1.0229016542434692,0.2637448310852051,0.3893909454345703,0.45267152786254883
sred,2,full,global_full_cal,0.9486023444544635,0.530735969543457,0.2469859974534369,0.2490461553756827,0.07590588725997137,1.0083411931991577,0.2653679847717285,0.3680891990661621,0.2653679847717285
sred,2,full,pooled_masked_cal,0.9486023444544635,0.530735969543457,0.2469859974534369,0.2490461553756827,0.07590588725997137,1.0083411931991577,0.2653679847717285,0.3680891990661621,0.2653679847717285
sred,2,full,mask_matched_cal,0.9486023444544635,0.530735969543457,0.2469859974534369,0.2490461553756827,0.07590588725997137,1.0083411931991577,0.2653679847717285,0.3680891990661621,0.2653679847717285
sred,2,no_text,global_full_cal,0.9026149684400361,0.530735969543457,0.2469859974534369,0.3148569110633901,0.08988272671944929,1.2747966051101685,0.2653679847717285,0.3680891990661621,0.32097816467285156
sred,2,no_text,pooled_masked_cal,0.9639314697926059,0.7361783981323242,0.34259173374435753,0.31485692428277234,0.09624609079889065,0.9190441370010376,0.2653679847717285,0.3680891990661621,0.32097816467285156
sred,2,no_text,mask_matched_cal,0.9404869251577999,0.6419563293457031,0.29874407129666575,0.31485691923348746,0.09273051271550421,1.0539352893829346,0.2653679847717285,0.3680891990661621,0.32097816467285156
sred,2,no_image,global_full_cal,0.8809738503155996,0.530735969543457,0.2469859974534369,0.35144213709346556,0.0996066185118126,1.4229233264923096,0.2653679847717285,0.3680891990661621,0.36479759216308594
sred,2,no_image,pooled_masked_cal,0.9449954914337241,0.7361783981323242,0.34259173374435753,0.3514421138594222,0.10402076787882826,1.0258336067199707,0.2653679847717285,0.3680891990661621,0.36479759216308594
sred,2,no_image,mask_matched_cal,0.9422903516681695,0.7295952439308167,0.3395281635321336,0.35144215600579565,0.10380022474274234,1.0350898504257202,0.2653679847717285,0.3680891990661621,0.36479759216308594
sred,2,tab_only,global_full_cal,0.8503155996393147,0.530735969543457,0.2469859974534369,0.40171745714747525,0.11250626726460598,1.626478672027588,0.2653679847717285,0.3680891990661621,0.4128389358520508
sred,2,tab_only,pooled_masked_cal,0.9233543733092876,0.7361783981323242,0.34259173374435753,0.4017174416382204,0.11492116121439162,1.1725835800170898,0.2653679847717285,0.3680891990661621,0.4128389358520508
sred,2,tab_only,mask_matched_cal,0.9440937781785392,0.8256778717041016,0.384241665198406,0.40171789718943585,0.11756104806826627,1.0454823970794678,0.2653679847717285,0.3680891990661621,0.4128389358520508
sred,3,full,global_full_cal,0.9458972046889089,0.538966178894043,0.250816049649548,0.25755171263449755,0.07671255736774935,1.0268549919128418,0.2694830894470215,0.4311947822570801,0.2694830894470215
sred,3,full,pooled_masked_cal,0.9458972046889089,0.538966178894043,0.250816049649548,0.25755171263449755,0.07671255736774935,1.0268549919128418,0.2694830894470215,0.4311947822570801,0.2694830894470215
sred,3,full,mask_matched_cal,0.9458972046889089,0.538966178894043,0.250816049649548,0.25755171263449755,0.07671255736774935,1.0268549919128418,0.2694830894470215,0.4311947822570801,0.2694830894470215
sred,3,no_text,global_full_cal,0.915238954012624,0.538966178894043,0.250816049649548,0.3252965888300732,0.0890923591402775,1.2969528436660767,0.2694830894470215,0.4311947822570801,0.3178582191467285
sred,3,no_text,pooled_masked_cal,0.9702434625788999,0.8623895645141602,0.40132600578812755,0.32529657780133847,0.10198380820570868,0.8105544447898865,0.2694830894470215,0.4311947822570801,0.3178582191467285
sred,3,no_text,mask_matched_cal,0.939585211902615,0.635716438293457,0.29584024377416807,0.32529657374094395,0.09192156770356276,1.0995683670043945,0.2694830894470215,0.4311947822570801,0.3178582191467285
sred,3,no_image,global_full_cal,0.8340847610459874,0.538966178894043,0.250816049649548,0.39349815156319434,0.1146380795248902,1.5688714981079102,0.2694830894470215,0.4311947822570801,0.4020066261291504
sred,3,no_image,pooled_masked_cal,0.9558160504959423,0.8623895645141602,0.40132600578812755,0.3934981324309444,0.11903169814317119,0.9804949760437012,0.2694830894470215,0.4311947822570801,0.4020066261291504
sred,3,no_image,mask_matched_cal,0.939585211902615,0.8040132522583008,0.37415970740709015,0.3934981427639402,0.11726809299678205,1.0516849756240845,0.2694830894470215,0.4311947822570801,0.4020066261291504
sred,3,tab_only,global_full_cal,0.7339945897204689,0.538966178894043,0.250816049649548,0.4580959749354871,0.14608896781658912,1.826422095298767,0.2694830894470215,0.4311947822570801,0.4912428855895996
sred,3,tab_only,pooled_masked_cal,0.9224526600541028,0.8623895645141602,0.40132600578812755,0.45809598045642796,0.14246406048338778,1.1414560079574585,0.2694830894470215,0.4311947822570801,0.4912428855895996
sred,3,tab_only,mask_matched_cal,0.9495040577096483,0.9824857115745544,0.4572145612548724,0.4580959490453202,0.14480215968052118,1.0019277334213257,0.2694830894470215,0.4311947822570801,0.4912428855895996
sred,4,full,global_full_cal,0.9486023444544635,0.52252197265625,0.24316348997196474,0.2460557894693811,0.0759623454860184,1.0118944644927979,0.261260986328125,0.3907003402709961,0.261260986328125
sred,4,full,pooled_masked_cal,0.9486023444544635,0.52252197265625,0.24316348997196474,0.2460557894693811,0.0759623454860184,1.0118944644927979,0.261260986328125,0.3907003402709961,0.261260986328125
sred,4,full,mask_matched_cal,0.9486023444544635,0.52252197265625,0.24316348997196474,0.2460557894693811,0.0759623454860184,1.0118944644927979,0.261260986328125,0.3907003402709961,0.261260986328125
sred,4,no_text,global_full_cal,0.9170423805229937,0.52252197265625,0.24316348997196474,0.3134917793368107,0.08713902142449295,1.289222240447998,0.261260986328125,0.3907003402709961,0.3144373893737793
sred,4,no_text,pooled_masked_cal,0.9657348963029756,0.7814006805419922,0.3636366057127692,0.3134917698905704,0.09672601697912883,0.8621017932891846,0.261260986328125,0.3907003402709961,0.3144373893737793
sred,4,no_text,mask_matched_cal,0.9422903516681695,0.6288747787475586,0.2926563741965434,0.31349176752297914,0.09024460474800829,1.071194052696228,0.261260986328125,0.3907003402709961,0.3144373893737793
sred,4,no_image,global_full_cal,0.8566275924256087,0.52252197265625,0.24316348997196474,0.3633876415539703,0.10456584314713478,1.4944169521331787,0.261260986328125,0.3907003402709961,0.369049072265625
sred,4,no_image,pooled_masked_cal,0.9504057709648331,0.7814006805419922,0.3636366057127692,0.3633876315271938,0.1090691493725591,0.9993153214454651,0.261260986328125,0.3907003402709961,0.369049072265625
sred,4,no_image,mask_matched_cal,0.9377817853922452,0.73809814453125,0.3434851167189545,0.3633876292493308,0.1077240793406694,1.0579428672790527,0.261260986328125,0.3907003402709961,0.369049072265625
sred,4,tab_only,global_full_cal,0.7826871055004508,0.52252197265625,0.24316348997196474,0.44228227167004874,0.13093705545053905,1.8188679218292236,0.261260986328125,0.3907003402709961,0.4465494155883789
sred,4,tab_only,pooled_masked_cal,0.915238954012624,0.7814006805419922,0.3636366057127692,0.44228227754704624,0.13011811463206124,1.2162754535675049,0.261260986328125,0.3907003402709961,0.4465494155883789
sred,4,tab_only,mask_matched_cal,0.9359783588818755,0.8930988311767578,0.4156170267344744,0.44228226756518685,0.13256025794432616,1.0641582012176514,0.261260986328125,0.3907003402709961,0.4465494155883789
